Date,Open,High,Low,Close,Volume
10/30/2019,"88.01","89.12","87.96","89.00","48,988,099"
10/29/2019,"88.74","88.85","87.79","88.14","45,537,099"
10/28/2019,"87.40","88.94","87.13","88.85","74,177,019"
10/25/2019,"84.88","88.21","84.75","88.07","192,528,037"
10/24/2019,"88.55","89.42","88.01","89.04","104,086,999"
10/23/2019,"88.07","88.50","87.10","88.11","43,807,599"
10/22/2019,"89.41","89.49","88.10","88.29","44,688,499"
10/21/2019,"88.48","89.29","88.25","89.28","44,498,039"
10/18/2019,"89.39","89.70","87.46","87.88","67,321,819"
10/17/2019,"89.82","89.94","89.10","89.37","54,275,459"
10/16/2019,"88.67","89.31","88.53","88.87","56,081,359"
10/15/2019,"87.11","88.82","87.03","88.37","62,584,879"
10/14/2019,"86.45","87.09","86.10","86.82","38,577,959"
10/11/2019,"87.15","87.27","86.49","86.60","65,590,679"
10/10/2019,"86.26","86.91","85.69","86.01","54,430,619"
10/09/2019,"85.98","86.50","85.72","86.10","41,786,699"
10/08/2019,"86.12","86.35","85.25","85.28","52,536,799"
10/07/2019,"86.58","87.39","86.19","86.63","43,751,959"
10/04/2019,"86.30","87.03","85.96","86.98","49,785,539"
10/03/2019,"85.65","86.25","84.25","86.22","72,487,419"
10/02/2019,"86.39","86.44","85.25","85.66","66,769,519"
10/01/2019,"87.30","87.78","86.42","86.78","63,409,199"
